0.5 0.0
0.5970024991668155 0.05990004998809689
0.6860466044888691 0.13906853155654283
0.7642691913004849 0.2364161653290717
0.8289548946025966 0.35047650807778546
0.8775825618903728 0.479425538604203
0.9078691764006461 0.6211067207345391
0.9178106247413862 0.7730612246852294
0.905718722151315 0.9325629181693796
0.8702539555789301 1.0966576734784768
0.8104534588022096 1.2622064772118446
0.7257537942809238 1.4259317760982968
0.6160081826103448 1.584466446144285
0.48149789152425726 1.7344047337509474
0.32293757151045754 1.8723544869780746
0.1414744033354058 1.994989973208109
-0.061318996832706515 2.099104566387161
-0.2834578874501547 2.181662582995431
-0.5225648177941004 2.239849551019849
-0.7758949604724087 2.271120210449795
-1.040367091367856 2.2732435670642044
-1.3125998719596297 2.244344353287072
-1.5889530165894339 2.1829402903128936
-1.8655728595835086 2.0879745940948164
-2.138441775069613 1.958843223598337
-2.403430846640801 1.7954164323118693
-2.6563551354437367 1.5980542526465389
-2.893030854454596 1.3676156167482554
-3.1093337242065724 1.1054608955144856
-3.3012577615086087 0.8134477193275388
-3.464973738101559 0.49392002820953523
-3.5968865409838062 0.14969038475984578
-3.6936906704405867 -0.21598433068204634
-3.752423125653687 -0.5994336377443449
-3.7705129510598976 -0.9966102979046436
-3.7458267491631854 -1.4031329107584793
-3.676709506970002 -1.814333817508895
-3.562020133183714 -2.225311791815672
-3.4011611612319914 -2.630988931053693
-3.194102138480616 -3.0261711004094862
-2.9413962938862537 -3.405611228885677
-2.6441901540530353 -3.76407471089629
-2.3042258603012873 -4.096406130343865
-1.923836025983882 -4.397596496397384
-1.505931062894255 -4.662850162058629
-1.0539789971538984 -4.887650588325485
-0.5719778873687754 -5.06782411853067
-0.06442105000703091 -5.199600939333324
0.4637446122290706 -5.279672426829956
1.0071667948819092 -5.3052441081713955
1.5601420200477443 -5.274083510647261
2.116675359192694 -5.1845622210353
2.6705450264121495 -5.035691537604873
3.2153711498391373 -4.827151164898625
3.744687968061545 -4.5593104765803245
4.25201864574756 -4.233241953422351
4.730951858912526 -3.8507264910211574
5.175219266002791 -3.414250364105353
5.578772956730313 -2.9269937303066667
5.93586195676183 -2.3928106549135104
6.241106863227379 -1.816200738293018
6.48957169372106 -1.2022725281958273
6.676832050055557 -0.5566989988772258
6.799038727407224 0.1143345232935841
6.852975939431529 0.8041895134684062
6.836113380096164 1.5058399166147085
6.746651402905559 2.211943680944989
6.5835586672943 2.9149194284395077
6.3466016795537215 3.6070274633118458
6.036365740927641 4.280454256472681
5.654266907574785 4.927399490390918
5.202554664965326 5.540164704956662
4.68430512189836 6.111242551638479
4.103404635572616 6.633405640902806
3.464523887837684 7.099793956911853
2.7730825426802066 7.503999814197911
2.0352047249162646 7.840149343455042
1.2576656687104875 8.102979517791402
0.4478299906699856 8.287909766609221
-0.3864178553721104 8.391107271454086
-1.236750287373215 8.409545096298745
-2.0944797221278035 8.341052373267742
-2.9506472905593757 8.184355843114023
-3.7961162357414637 7.939112137055382
-4.6216690216385015 7.605930281985697
-5.418107124163413 7.186384013611413
-6.176352430612113 6.683013590654431
-6.8875491394960795 6.0993169167560755
-7.543165030773402 5.439729893893384
-8.135090966866455 4.709596050704116
-8.655737487904432 3.9151256097966876
-9.098127380458674 3.0633442785537803
-9.455983127620392 2.1620321667723856
-9.723808189435514 1.2196533503692049
-9.896961116148544 0.24527671198824189
-9.971721561963784 -0.751511204618093
-9.94534734352068 -1.7607004903521124
-9.81612177427936 -2.7719583893916306
-9.583390602678959 -3.7747350312948624
-9.247587987303753 -4.758373295263342
-8.81025105530275 -5.712221664338383
-8.274022709793337 -6.625748878264566
-7.642642476691031 -7.488659157250918
-6.920925310025928 -8.29100674544669
-6.114728405956794 -9.023308513033626
-5.230906207955917 -9.67665335968837
-4.2772539175672915 -10.242807179902163
-3.262439955279051 -10.714312182226111
-2.1959279429452834 -11.084579399751355
-1.0878889014108375 -11.347973287692703
0.050895526862584035 -11.49988737533309
1.2091379116421044 -11.536810023166275
2.3751569066794 -11.45637943107041
3.536995050668776 -11.25742714884465
4.682541309539902 -10.94000945540964
5.79965710503607 -10.505426096261143
6.876304520192499 -9.956225999121367
7.900675331577304 -9.296199723812192
8.861319491587317 -8.530358542758606
9.747271672148887 -7.664900191739212
10.548174484156151 -6.707161475005437
11.254397005017475 -5.665558053135959
11.857147279747903 -4.549511884407703
12.348577508948607 -3.3693669294822524
12.721880699397342 -2.1362938632831914
12.971377629321548 -0.8621846655656089
